<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.08	04:00:00	1774.27	1775.36	1774.01	1774.34	632	0	9
2022.08.08	04:15:00	1774.34	1775.08	1773.57	1773.94	660	0	9
2022.08.08	04:30:00	1773.96	1775.46	1773.55	1774.85	790	0	8
2022.08.08	04:45:00	1774.84	1775.38	1773.96	1775.00	662	0	9
2022.08.08	05:00:00	1775.00	1775.12	1774.14	1774.94	436	0	9
2022.08.08	05:15:00	1774.94	1775.10	1774.42	1775.08	451	0	9
2022.08.08	05:30:00	1775.08	1775.29	1773.94	1774.52	709	0	8
2022.08.08	05:45:00	1774.62	1774.91	1773.58	1773.66	578	0	8
2022.08.08	06:00:00	1773.66	1773.67	1772.26	1772.44	659	0	8
2022.08.08	06:15:00	1772.44	1772.68	1771.92	1772.46	627	0	9
2022.08.08	06:30:00	1772.47	1773.25	1772.24	1773.01	447	0	4
2022.08.08	06:45:00	1773.02	1773.47	1772.88	1773.42	377	0	9
2022.08.08	07:00:00	1773.45	1773.69	1772.28	1772.88	318	0	9
2022.08.08	07:15:00	1772.88	1773.32	1772.02	1772.12	293	0	9
2022.08.08	07:30:00	1772.12	1772.72	1771.77	1772.45	277	0	9
2022.08.08	07:45:00	1772.45	1772.68	1771.66	1772.02	297	0	9
2022.08.08	08:00:00	1772.01	1772.50	1771.39	1772.16	461	0	9
2022.08.08	08:15:00	1772.16	1773.23	1771.96	1772.93	382	0	6
2022.08.08	08:30:00	1772.92	1773.98	1772.54	1773.85	686	0	2
2022.08.08	08:45:00	1773.84	1776.56	1773.82	1775.12	743	0	4
2022.08.08	09:00:00	1775.12	1775.29	1773.32	1773.71	959	0	9
2022.08.08	09:15:00	1773.74	1775.04	1773.72	1774.54	816	0	9
2022.08.08	09:30:00	1774.56	1775.03	1774.15	1774.86	954	0	0
2022.08.08	09:45:00	1774.88	1775.28	1774.40	1774.86	897	0	0
2022.08.08	10:00:00	1774.80	1776.57	1774.52	1776.05	1183	0	0
2022.08.08	10:15:00	1776.12	1778.51	1776.12	1777.64	1124	0	4
2022.08.08	10:30:00	1777.64	1778.54	1776.92	1778.52	1102	0	0
2022.08.08	10:45:00	1778.52	1779.19	1777.71	1777.75	1117	0	1
2022.08.08	11:00:00	1777.75	1777.75	1775.78	1776.01	1092	0	1
2022.08.08	11:15:00	1775.82	1776.04	1773.09	1773.40	1105	0	0
2022.08.08	11:30:00	1773.38	1774.02	1772.58	1773.68	836	0	0
2022.08.08	11:45:00	1773.68	1774.15	1773.04	1774.04	715	0	4
2022.08.08	12:00:00	1774.04	1774.78	1772.96	1774.63	843	0	2
2022.08.08	12:15:00	1774.63	1775.94	1774.32	1775.91	911	0	3
2022.08.08	12:30:00	1775.91	1777.03	1775.84	1776.19	810	0	0
2022.08.08	12:45:00	1776.31	1777.67	1776.31	1777.67	728	0	1
2022.08.08	13:00:00	1777.67	1778.74	1777.47	1777.84	905	0	0
2022.08.08	13:15:00	1777.84	1778.26	1776.36	1777.04	858	0	2
2022.08.08	13:30:00	1777.04	1779.66	1776.77	1778.90	974	0	0
2022.08.08	13:45:00	1778.95	1780.08	1778.86	1779.98	936	0	0
2022.08.08	14:00:00	1779.98	1783.24	1779.80	1782.36	1264	0	0
2022.08.08	14:15:00	1782.32	1783.04	1781.78	1782.11	962	0	4
2022.08.08	14:30:00	1782.12	1782.94	1781.42	1782.35	925	0	2
2022.08.08	14:45:00	1782.35	1782.96	1781.92	1782.90	929	0	2
2022.08.08	15:00:00	1782.90	1784.97	1782.82	1782.91	1165	0	0
2022.08.08	15:15:00	1782.92	1786.58	1782.09	1785.55	1613	0	0
2022.08.08	15:30:00	1785.44	1785.60	1781.40	1781.46	1195	0	0
2022.08.08	15:45:00	1781.46	1783.17	1781.36	1781.90	1003	0	3
2022.08.08	16:00:00	1781.90	1783.38	1780.87	1781.27	1659	0	3
2022.08.08	16:15:00	1781.25	1783.12	1781.17	1781.84	1522	0	0
2022.08.08	16:30:00	1781.92	1783.06	1780.67	1782.04	1975	0	0
2022.08.08	16:45:00	1782.04	1784.92	1782.02	1784.74	1718	0	0
2022.08.08	17:00:00	1784.72	1785.57	1782.98	1785.28	1570	0	1
2022.08.08	17:15:00	1785.29	1786.27	1784.74	1785.92	1441	0	1
2022.08.08	17:30:00	1785.94	1789.62	1785.46	1789.44	1771	0	0
2022.08.08	17:45:00	1789.42	1789.73	1786.58	1787.50	1588	0	0
2022.08.08	18:00:00	1787.60	1788.34	1786.16	1787.40	1275	0	0
2022.08.08	18:15:00	1787.40	1789.68	1786.93	1789.24	1221	0	0
2022.08.08	18:30:00	1789.26	1790.05	1788.59	1789.51	1232	0	0
2022.08.08	18:45:00	1789.53	1789.93	1786.97	1787.19	1082	0	0
2022.08.08	19:00:00	1787.22	1787.84	1785.70	1787.34	978	0	0
2022.08.08	19:15:00	1787.30	1788.29	1787.20	1787.52	1011	0	4
2022.08.08	19:30:00	1787.58	1788.13	1786.63	1787.55	907	0	1
2022.08.08	19:45:00	1787.56	1788.08	1787.38	1787.67	932	0	4
2022.08.08	20:00:00	1787.68	1788.48	1787.08	1788.46	833	0	0
2022.08.08	20:15:00	1788.46	1788.94	1787.72	1788.92	816	0	1
2022.08.08	20:30:00	1788.94	1789.18	1787.87	1788.20	768	0	1
2022.08.08	20:45:00	1788.22	1788.35	1787.37	1787.65	676	0	1
2022.08.08	21:00:00	1787.72	1788.25	1786.46	1787.72	741	0	0
2022.08.08	21:15:00	1787.72	1788.32	1787.04	1788.00	705	0	0
2022.08.08	21:30:00	1788.00	1789.44	1787.91	1788.58	671	0	1
2022.08.08	21:45:00	1788.58	1788.71	1787.04	1787.38	672	0	0
2022.08.08	22:00:00	1787.34	1788.45	1787.11	1788.32	571	0	0
2022.08.08	22:15:00	1788.28	1788.43	1787.46	1787.52	514	0	4
2022.08.08	22:30:00	1787.52	1787.94	1787.05	1787.52	607	0	9
2022.08.08	22:45:00	1787.52	1788.84	1787.52	1788.54	586	0	6
2022.08.08	23:00:00	1788.54	1789.60	1788.45	1789.60	517	0	3
2022.08.08	23:15:00	1789.60	1789.61	1788.48	1788.71	252	0	9
2022.08.08	23:30:00	1788.74	1788.84	1788.28	1788.84	167	0	9
2022.08.08	23:45:00	1788.79	1789.60	1788.44	1788.98	264	0	9
2022.08.09	01:00:00	1788.82	1788.94	1788.25	1788.42	135	0	26
2022.08.09	01:15:00	1788.42	1788.90	1788.29	1788.62	88	0	35
2022.08.09	01:30:00	1788.74	1788.90	1788.42	1788.42	101	0	9
2022.08.09	01:45:00	1788.42	1788.52	1788.22	1788.30	81	0	9
2022.08.09	02:00:00	1788.30	1789.18	1787.94	1788.88	189	0	9
2022.08.09	02:15:00	1788.95	1789.09	1788.74	1788.78	178	0	6
2022.08.09	02:30:00	1788.78	1790.80	1788.78	1789.90	325	0	6
2022.08.09	02:45:00	1789.90	1789.90	1788.86	1789.26	298	0	9
2022.08.09	03:00:00	1789.22	1790.22	1788.07	1789.91	511	0	9
2022.08.09	03:15:00	1789.90	1790.04	1789.06	1789.29	474	0	9
2022.08.09	03:30:00	1789.27	1789.56	1788.80	1789.08	502	0	9
2022.08.09	03:45:00	1789.08	1789.64	1788.88	1789.08	508	0	9
2022.08.09	04:00:00	1789.18	1790.08	1786.82	1787.68	897	0	9
2022.08.09	04:15:00	1787.64	1787.94	1785.36	1786.38	842	0	7
2022.08.09	04:30:00	1786.38	1786.62	1785.07	1785.12	852	0	5
2022.08.09	04:45:00	1785.11	1785.17	1783.83	1783.87	659	0	3
2022.08.09	05:00:00	1783.84	1784.24	1783.26	1783.48	750	0	9
2022.08.09	05:15:00	1783.47	1784.58	1783.38	1784.56	459	0	0
2022.08.09	05:30:00	1784.56	1784.99	1784.24	1784.88	517	0	9
2022.08.09	05:45:00	1784.90	1785.38	1784.44	1785.34	490	0	9
2022.08.09	06:00:00	1785.34	1786.18	1785.27	1785.98	467	0	9
2022.08.09	06:15:00	1786.00	1787.92	1786.00	1786.28	712	0	9
2022.08.09	06:30:00	1786.33	1786.48	1785.76	1786.10	289	0	8
2022.08.09	06:45:00	1786.10	1786.38	1785.66	1785.76	239	0	9
2022.08.09	07:00:00	1785.76	1785.98	1785.32	1785.58	278	0	9
2022.08.09	07:15:00	1785.56	1786.22	1785.46	1786.18	267	0	9
2022.08.09	07:30:00	1786.16	1786.68	1785.58	1785.66	308	0	9
2022.08.09	07:45:00	1785.66	1786.38	1785.55	1786.22	240	0	9
2022.08.09	08:00:00	1786.22	1786.42	1785.45	1785.92	252	0	9
2022.08.09	08:15:00	1785.88	1786.05	1785.58	1785.76	245	0	9
2022.08.09	08:30:00	1785.76	1787.05	1785.76	1787.02	542	0	4
2022.08.09	08:45:00	1787.01	1788.82	1786.91	1788.66	570	0	2
2022.08.09	09:00:00	1788.72	1789.16	1787.02	1787.05	770	0	9
2022.08.09	09:15:00	1787.05	1787.20	1784.44	1785.32	868	0	7
2022.08.09	09:30:00	1785.32	1786.37	1784.73	1785.60	840	0	5
2022.08.09	09:45:00	1785.60	1786.56	1785.13	1785.70	805	0	2
2022.08.09	10:00:00	1785.68	1786.53	1784.90	1785.40	1061	0	0
2022.08.09	10:15:00	1785.35	1785.68	1783.54	1784.10	967	0	2
2022.08.09	10:30:00	1784.14	1785.46	1784.05	1784.71	999	0	0
2022.08.09	10:45:00	1784.71	1787.70	1784.04	1787.13	930	0	0
2022.08.09	11:00:00	1787.13	1791.61	1786.42	1790.64	1463	0	0
2022.08.09	11:15:00	1790.64	1793.19	1790.56	1791.68	1179	0	0
2022.08.09	11:30:00	1791.70	1793.43	1791.57	1793.17	926	0	0
2022.08.09	11:45:00	1793.14	1793.14	1790.32	1790.40	963	0	7
2022.08.09	12:00:00	1790.39	1792.14	1790.12	1791.26	994	0	5
2022.08.09	12:15:00	1791.26	1792.20	1790.40	1790.54	926	0	3
2022.08.09	12:30:00	1790.54	1790.62	1788.28	1789.04	930	0	1
2022.08.09	12:45:00	1789.04	1791.06	1788.98	1791.06	779	0	3
2022.08.09	13:00:00	1791.04	1792.91	1791.00	1792.72	822	0	0
2022.08.09	13:15:00	1792.72	1793.32	1792.00	1792.24	860	0	0
2022.08.09	13:30:00	1792.25	1794.66	1790.22	1794.43	1038	0	0
2022.08.09	13:45:00	1794.43	1794.66	1791.07	1791.09	980	0	2
2022.08.09	14:00:00	1791.06	1792.38	1791.00	1791.12	986	0	6
2022.08.09	14:15:00	1791.12	1791.76	1790.39	1791.58	790	0	0
2022.08.09	14:30:00	1791.58	1792.68	1791.24	1791.83	835	0	1
2022.08.09	14:45:00	1791.84	1791.89	1789.47	1789.48	977	0	0
2022.08.09	15:00:00	1789.48	1790.90	1789.32	1790.12	1178	0	4
2022.08.09	15:15:00	1790.04	1792.35	1788.02	1791.28	1428	0	0
2022.08.09	15:30:00	1791.31	1793.30	1789.86	1792.67	1556	0	0
2022.08.09	15:45:00	1792.68	1794.12	1792.34	1793.88	1302	0	0
2022.08.09	16:00:00	1793.99	1798.20	1792.64	1796.40	1835	0	0
2022.08.09	16:15:00	1796.22	1798.10	1796.00	1797.19	1300	0	1
2022.08.09	16:30:00	1797.20	1800.40	1795.83	1797.75	1968	0	0
2022.08.09	16:45:00	1797.74	1799.32	1797.12	1797.70	1813	0	0
2022.08.09	17:00:00	1797.65	1797.94	1794.27	1795.84	1846	0	0
2022.08.09	17:15:00	1795.86	1797.54	1795.22	1795.56	1522	0	0
2022.08.09	17:30:00	1795.57	1796.50	1793.30	1795.82	1550	0	6
2022.08.09	17:45:00	1795.82	1795.82	1790.48	1791.04	1787	0	0
2022.08.09	18:00:00	1791.04	1792.80	1790.18	1792.66	1631	0	0
2022.08.09	18:15:00	1792.61	1793.23	1791.72	1792.47	1152	0	0
2022.08.09	18:30:00	1792.50	1794.70	1792.34	1794.60	1124	0	0
2022.08.09	18:45:00	1794.61	1796.22	1794.32	1796.17	993	0	0
2022.08.09	19:00:00	1796.17	1798.30	1795.78	1796.06	1202	0	0
2022.08.09	19:15:00	1796.06	1797.30	1795.88	1796.94	880	0	0
2022.08.09	19:30:00	1796.92	1797.08	1795.08	1795.40	658	0	0
2022.08.09	19:45:00	1795.40	1796.00	1794.83	1795.24	867	0	4
2022.08.09	20:00:00	1795.27	1796.54	1795.03	1796.50	850	0	1
2022.08.09	20:15:00	1796.46	1796.51	1795.29	1795.62	788	0	0
2022.08.09	20:30:00	1795.70	1795.70	1794.19	1794.76	705	0	5
2022.08.09	20:45:00	1794.76	1794.76	1793.82	1794.36	647	0	0
2022.08.09	21:00:00	1794.44	1795.45	1794.35	1794.78	606	0	6
2022.08.09	21:15:00	1794.78	1794.78	1793.65	1793.84	600	0	0
2022.08.09	21:30:00	1793.77	1794.61	1793.58	1793.64	485	0	1
2022.08.09	21:45:00	1793.64	1794.72	1793.36	1794.48	516	0	7
2022.08.09	22:00:00	1794.48	1794.88	1794.29	1794.80	443	0	8
2022.08.09	22:15:00	1794.80	1795.82	1794.79	1795.48	460	0	8
2022.08.09	22:30:00	1795.46	1796.10	1794.76	1794.79	527	0	8
2022.08.09	22:45:00	1794.82	1795.18	1794.02	1794.06	591	0	9
2022.08.09	23:00:00	1794.05	1794.71	1794.05	1794.56	402	0	0
2022.08.09	23:15:00	1794.58	1795.07	1794.50	1794.90	242	0	0
2022.08.09	23:30:00	1794.86	1794.87	1794.36	1794.40	293	0	4
2022.08.09	23:45:00	1794.38	1794.66	1793.60	1794.31	316	0	7
2022.08.10	01:00:00	1794.55	1794.74	1793.88	1794.21	150	0	20
2022.08.10	01:15:00	1794.21	1794.45	1794.07	1794.43	73	0	28
2022.08.10	01:30:00	1794.56	1794.56	1794.06	1794.22	100	0	9
2022.08.10	01:45:00	1794.20	1794.32	1793.75	1793.76	92	0	9
2022.08.10	02:00:00	1793.78	1793.86	1793.36	1793.52	232	0	8
2022.08.10	02:15:00	1793.52	1794.10	1793.46	1794.04	159	0	9
2022.08.10	02:30:00	1793.96	1794.32	1793.83	1793.92	220	0	9
2022.08.10	02:45:00	1793.91	1794.56	1793.91	1794.22	243	0	9
2022.08.10	03:00:00	1794.21	1794.28	1793.06	1793.64	339	0	9
2022.08.10	03:15:00	1793.68	1793.88	1792.52	1792.75	389	0	9
2022.08.10	03:30:00	1792.75	1792.93	1791.68	1792.50	425	0	9
2022.08.10	03:45:00	1792.50	1793.14	1792.49	1792.82	425	0	9
2022.08.10	04:00:00	1792.67	1793.30	1792.02	1792.37	734	0	0
2022.08.10	04:15:00	1792.32	1792.36	1791.61	1791.73	533	0	9
2022.08.10	04:30:00	1791.74	1792.60	1791.10	1792.50	602	0	9
2022.08.10	04:45:00	1792.50	1793.16	1792.05	1793.00	548	0	9
2022.08.10	05:00:00	1793.00	1794.10	1792.66	1794.02	645	0	7
2022.08.10	05:15:00	1794.02	1794.68	1793.72	1793.96	362	0	6
2022.08.10	05:30:00	1793.97	1794.46	1793.58	1794.16	551	0	9
2022.08.10	05:45:00	1794.14	1794.30	1793.54	1793.85	527	0	9
2022.08.10	06:00:00	1793.84	1794.13	1793.39	1793.59	464	0	9
2022.08.10	06:15:00	1793.59	1793.80	1792.40	1792.59	467	0	4
2022.08.10	06:30:00	1792.59	1792.60	1791.56	1791.78	427	0	4
2022.08.10	06:45:00	1791.78	1791.78	1791.02	1791.34	360	0	3
2022.08.10	07:00:00	1791.33	1791.56	1790.77	1791.02	227	0	8
2022.08.10	07:15:00	1791.02	1791.30	1790.42	1790.94	207	0	0
2022.08.10	07:30:00	1790.94	1791.02	1789.88	1790.38	343	0	6
2022.08.10	07:45:00	1790.38	1790.56	1789.98	1790.47	247	0	6
2022.08.10	08:00:00	1790.45	1790.48	1789.44	1789.48	457	0	9
2022.08.10	08:15:00	1789.50	1789.54	1788.27	1788.84	427	0	0
2022.08.10	08:30:00	1788.84	1790.42	1788.82	1790.25	644	0	6
2022.08.10	08:45:00	1790.26	1790.28	1788.34	1788.40	549	0	1
2022.08.10	09:00:00	1788.32	1789.56	1788.06	1789.26	741	0	9
2022.08.10	09:15:00	1789.26	1789.26	1787.66	1788.08	712	0	7
2022.08.10	09:30:00	1788.12	1788.92	1787.61	1788.89	871	0	4
2022.08.10	09:45:00	1788.82	1789.43	1788.42	1789.00	819	0	0
2022.08.10	10:00:00	1789.00	1791.56	1789.00	1789.63	1095	0	4
2022.08.10	10:15:00	1789.64	1790.30	1788.63	1790.10	971	0	2
2022.08.10	10:30:00	1790.10	1791.83	1789.89	1791.29	987	0	1
2022.08.10	10:45:00	1791.28	1791.70	1790.42	1790.45	899	0	6
2022.08.10	11:00:00	1790.48	1791.24	1789.13	1789.25	971	0	4
2022.08.10	11:15:00	1789.26	1790.02	1788.66	1789.48	1062	0	0
2022.08.10	11:30:00	1789.48	1792.90	1789.16	1792.04	1069	0	2
2022.08.10	11:45:00	1792.06	1793.08	1791.73	1792.42	830	0	0
2022.08.10	12:00:00	1792.41	1792.81	1791.72	1792.72	752	0	0
2022.08.10	12:15:00	1792.74	1794.23	1792.74	1794.12	805	0	0
2022.08.10	12:30:00	1794.10	1794.32	1793.30	1793.68	775	0	0
2022.08.10	12:45:00	1793.72	1795.16	1793.70	1794.21	762	0	0
2022.08.10	13:00:00	1794.21	1795.35	1793.94	1794.38	649	0	0
2022.08.10	13:15:00	1794.36	1794.72	1793.55	1793.90	659	0	1
2022.08.10	13:30:00	1793.92	1793.94	1790.50	1790.58	882	0	0
2022.08.10	13:45:00	1790.58	1791.38	1790.45	1790.92	844	0	0
2022.08.10	14:00:00	1790.90	1791.08	1789.67	1790.34	857	0	0
2022.08.10	14:15:00	1790.34	1790.74	1789.25	1790.48	803	0	1
2022.08.10	14:30:00	1790.50	1791.15	1789.21	1791.10	829	0	0
2022.08.10	14:45:00	1791.10	1793.02	1790.80	1792.40	941	0	0
2022.08.10	15:00:00	1792.42	1793.57	1791.84	1792.80	1091	0	0
2022.08.10	15:15:00	1792.82	1793.08	1788.16	1790.05	1343	0	0
2022.08.10	15:30:00	1790.12	1807.92	1789.92	1806.34	2961	0	0
2022.08.10	15:45:00	1806.28	1806.54	1797.12	1797.38	2542	0	0
2022.08.10	16:00:00	1797.26	1798.58	1793.39	1796.78	2658	0	0
2022.08.10	16:15:00	1796.79	1800.00	1795.32	1796.44	2121	0	0
2022.08.10	16:30:00	1796.53	1796.74	1791.66	1794.92	2531	0	0
2022.08.10	16:45:00	1794.86	1797.72	1794.44	1795.81	2186	0	0
2022.08.10	17:00:00	1795.74	1798.62	1795.02	1796.03	2230	0	0
2022.08.10	17:15:00	1796.12	1798.80	1796.05	1798.26	1807	0	0
2022.08.10	17:30:00	1798.30	1801.15	1798.00	1801.01	1839	0	0
2022.08.10	17:45:00	1800.92	1802.39	1799.73	1802.03	1903	0	1
2022.08.10	18:00:00	1802.00	1802.48	1798.72	1799.45	1692	0	0
2022.08.10	18:15:00	1799.40	1800.24	1797.70	1799.55	1583	0	0
2022.08.10	18:30:00	1799.52	1799.63	1797.01	1798.09	1416	0	1
2022.08.10	18:45:00	1798.10	1798.89	1797.60	1798.08	1351	0	4
2022.08.10	19:00:00	1798.06	1798.20	1797.10	1797.58	1118	0	4
2022.08.10	19:15:00	1797.60	1798.63	1796.70	1798.61	1002	0	0
2022.08.10	19:30:00	1798.61	1800.16	1798.60	1799.50	1056	0	2
2022.08.10	19:45:00	1799.50	1799.62	1797.72	1798.22	1113	0	5
2022.08.10	20:00:00	1798.22	1798.54	1797.14	1797.58	1139	0	2
2022.08.10	20:15:00	1797.52	1798.30	1797.09	1797.64	878	0	3
2022.08.10	20:30:00	1797.60	1797.80	1796.65	1796.88	844	0	2
2022.08.10	20:45:00	1796.88	1797.28	1794.73	1794.74	944	0	0
2022.08.10	21:00:00	1794.84	1795.21	1793.92	1793.94	1021	0	0
2022.08.10	21:15:00	1793.90	1794.27	1789.54	1789.90	1325	0	0
2022.08.10	21:30:00	1789.92	1792.11	1789.08	1791.46	1262	0	1
2022.08.10	21:45:00	1791.46	1791.64	1789.26	1789.69	1005	0	0
2022.08.10	22:00:00	1789.60	1790.58	1788.18	1788.34	1038	0	0
2022.08.10	22:15:00	1788.32	1789.87	1788.24	1789.52	744	0	5
2022.08.10	22:30:00	1789.50	1790.22	1788.81	1789.84	714	0	0
2022.08.10	22:45:00	1789.82	1790.66	1789.46	1790.36	609	0	0
2022.08.10	23:00:00	1790.32	1791.80	1790.01	1791.20	412	0	6
2022.08.10	23:15:00	1791.20	1791.72	1791.04	1791.72	266	0	9
2022.08.10	23:30:00	1791.72	1792.01	1791.02	1791.29	219	0	9
2022.08.10	23:45:00	1791.26	1792.28	1791.12	1792.19	298	0	0
2022.08.11	01:00:00	1792.08	1792.92	1791.46	1791.64	257	0	6
2022.08.11	01:15:00	1791.64	1792.04	1791.56	1791.56	127	0	16
2022.08.11	01:30:00	1791.66	1791.70	1791.22	1791.22	201	0	9
2022.08.11	01:45:00	1791.22	1791.32	1790.94	1791.22	98	0	9
2022.08.11	02:00:00	1791.22	1791.52	1790.38	1791.41	249	0	8
2022.08.11	02:15:00	1791.41	1791.68	1790.77	1791.58	165	0	9
2022.08.11	02:30:00	1791.58	1791.58	1791.06	1791.37	114	0	9
2022.08.11	02:45:00	1791.37	1791.86	1791.37	1791.78	182	0	9
2022.08.11	03:00:00	1791.77	1792.50	1790.19	1790.30	491	0	3
2022.08.11	03:15:00	1790.28	1790.85	1789.94	1790.85	349	0	9
2022.08.11	03:30:00	1790.85	1790.86	1789.66	1790.80	415	0	9
2022.08.11	03:45:00	1790.80	1791.20	1790.40	1790.55	269	0	9
2022.08.11	04:00:00	1790.55	1790.60	1788.84	1789.97	573	0	9
2022.08.11	04:15:00	1789.97	1790.14	1787.92	1788.84	674	0	1
2022.08.11	04:30:00	1788.84	1788.84	1787.26	1787.68	777	0	0
2022.08.11	04:45:00	1787.68	1788.74	1787.56	1788.16	604	0	3
2022.08.11	05:00:00	1788.23	1788.32	1784.96	1787.06	757	0	4
2022.08.11	05:15:00	1787.10	1787.56	1786.96	1787.36	419	0	9
2022.08.11	05:30:00	1787.36	1787.46	1784.78	1785.00	722	0	3
2022.08.11	05:45:00	1785.00	1785.51	1784.48	1785.38	690	0	4
2022.08.11	06:00:00	1785.38	1785.97	1785.21	1785.86	477	0	3
2022.08.11	06:15:00	1785.86	1787.07	1785.54	1787.06	450	0	0
2022.08.11	06:30:00	1787.06	1787.90	1786.64	1786.70	434	0	0
2022.08.11	06:45:00	1786.70	1786.98	1785.62	1785.85	307	0	9
2022.08.11	07:00:00	1785.86	1787.18	1785.66	1786.97	436	0	6
2022.08.11	07:15:00	1786.98	1786.98	1785.68	1785.72	314	0	8
2022.08.11	07:30:00	1785.72	1785.82	1784.66	1785.04	339	0	9
2022.08.11	07:45:00	1785.04	1785.88	1784.20	1785.34	482	0	1
2022.08.11	08:00:00	1785.30	1785.96	1784.63	1784.88	500	0	9
2022.08.11	08:15:00	1784.88	1785.10	1783.58	1784.38	550	0	6
2022.08.11	08:30:00	1784.40	1786.58	1784.38	1786.25	678	0	9
2022.08.11	08:45:00	1786.26	1786.79	1786.00	1786.46	473	0	5
2022.08.11	09:00:00	1786.46	1786.86	1785.02	1785.86	827	0	7
2022.08.11	09:15:00	1785.84	1787.65	1785.51	1786.56	934	0	3
2022.08.11	09:30:00	1786.56	1786.90	1783.92	1784.88	1169	0	0
2022.08.11	09:45:00	1784.86	1787.45	1784.74	1786.52	1044	0	1
2022.08.11	10:00:00	1786.50	1787.27	1785.48	1786.78	1130	0	0
2022.08.11	10:15:00	1786.76	1788.34	1785.83	1787.12	1093	0	7
2022.08.11	10:30:00	1787.10	1788.01	1786.82	1787.32	973	0	2
2022.08.11	10:45:00	1787.26	1788.06	1786.44	1788.06	1048	0	2
2022.08.11	11:00:00	1788.04	1788.20	1785.90	1787.06	1060	0	5
2022.08.11	11:15:00	1787.05	1788.21	1786.58	1786.63	1015	0	0
2022.08.11	11:30:00	1786.60	1787.37	1785.72	1787.18	991	0	2
2022.08.11	11:45:00	1787.18	1789.85	1786.66	1789.66	884	0	1
2022.08.11	12:00:00	1789.67	1790.36	1789.08	1789.54	1042	0	0
2022.08.11	12:15:00	1789.46	1790.07	1788.81	1789.39	895	0	5
2022.08.11	12:30:00	1789.32	1790.10	1787.86	1788.34	852	0	0
2022.08.11	12:45:00	1788.30	1790.30	1788.24	1790.27	596	0	0
2022.08.11	13:00:00	1790.24	1791.28	1789.08	1791.06	631	0	0
2022.08.11	13:15:00	1791.08	1791.42	1790.44	1790.72	701	0	0
2022.08.11	13:30:00	1790.72	1791.71	1790.34	1790.39	744	0	2
2022.08.11	13:45:00	1790.38	1790.92	1789.81	1790.92	738	0	2
2022.08.11	14:00:00	1790.79	1792.13	1790.71	1790.94	763	0	4
2022.08.11	14:15:00	1790.94	1791.78	1790.71	1791.72	839	0	2
2022.08.11	14:30:00	1791.72	1794.57	1791.61	1794.18	1182	0	0
2022.08.11	14:45:00	1794.24	1795.13	1793.92	1794.92	1152	0	1
2022.08.11	15:00:00	1794.92	1797.48	1794.47	1797.16	1376	0	0
2022.08.11	15:15:00	1797.20	1798.28	1796.04	1797.32	1384	0	0
2022.08.11	15:30:00	1797.34	1799.24	1792.76	1795.78	2349	0	0
2022.08.11	15:45:00	1795.78	1798.20	1795.34	1796.82	2032	0	0
2022.08.11	16:00:00	1796.75	1797.44	1794.38	1795.18	1817	0	0
2022.08.11	16:15:00	1795.18	1795.18	1792.22	1794.05	1765	0	0
2022.08.11	16:30:00	1794.04	1796.83	1791.11	1796.24	1967	0	0
2022.08.11	16:45:00	1796.48	1799.27	1796.11	1797.08	1919	0	0
2022.08.11	17:00:00	1797.06	1798.11	1794.83	1795.40	1962	0	0
2022.08.11	17:15:00	1795.40	1796.88	1794.48	1794.80	1769	0	0
2022.08.11	17:30:00	1794.81	1795.38	1791.45	1792.62	1943	0	0
2022.08.11	17:45:00	1792.62	1794.10	1792.22	1792.58	1835	0	0
2022.08.11	18:00:00	1792.60	1793.78	1787.96	1788.08	1970	0	0
2022.08.11	18:15:00	1788.02	1788.56	1786.42	1788.04	2012	0	0
2022.08.11	18:30:00	1788.06	1791.11	1787.24	1790.68	1575	0	3
2022.08.11	18:45:00	1790.68	1791.46	1790.17	1790.44	1373	0	0
2022.08.11	19:00:00	1790.45	1791.34	1789.96	1791.06	1203	0	4
2022.08.11	19:15:00	1791.07	1791.43	1789.80	1790.01	1110	0	0
2022.08.11	19:30:00	1789.99	1790.07	1788.93	1789.52	942	0	0
2022.08.11	19:45:00	1789.50	1789.56	1788.56	1788.93	974	0	4
2022.08.11	20:00:00	1788.95	1790.48	1788.16	1790.08	1151	0	3
2022.08.11	20:15:00	1790.05	1791.96	1789.99	1791.42	1015	0	2
2022.08.11	20:30:00	1791.38	1791.52	1790.04	1790.56	893	0	7
2022.08.11	20:45:00	1790.56	1790.56	1789.18	1789.33	854	0	6
2022.08.11	21:00:00	1789.34	1789.37	1787.96	1788.12	824	0	5
2022.08.11	21:15:00	1788.12	1788.48	1787.52	1787.87	832	0	6
2022.08.11	21:30:00	1787.90	1788.34	1787.04	1788.28	846	0	1
2022.08.11	21:45:00	1788.26	1788.28	1787.16	1788.13	809	0	2
2022.08.11	22:00:00	1788.20	1788.50	1786.93	1787.25	872	0	1
2022.08.11	22:15:00	1787.26	1788.27	1786.96	1788.27	610	0	1
2022.08.11	22:30:00	1788.26	1788.50	1786.77	1786.89	626	0	0
2022.08.11	22:45:00	1786.97	1787.15	1785.08	1785.69	919	0	0
2022.08.11	23:00:00	1785.61	1787.12	1785.61	1786.88	586	0	3
2022.08.11	23:15:00	1786.86	1788.08	1786.78	1787.94	266	0	7
