<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.10.03	20:00:00	1691.24	1697.14	1689.91	1695.02	4723	0	0
2022.10.03	21:00:00	1695.02	1700.26	1694.44	1699.26	4035	0	0
2022.10.03	22:00:00	1699.17	1701.44	1695.26	1700.82	4026	0	0
2022.10.03	23:00:00	1700.56	1701.16	1698.58	1699.62	1656	0	0
2022.10.04	01:00:00	1698.61	1701.94	1698.16	1700.44	1233	0	0
2022.10.04	02:00:00	1700.43	1702.58	1700.14	1701.04	1501	0	0
2022.10.04	03:00:00	1701.03	1701.24	1697.56	1698.72	2481	0	0
2022.10.04	04:00:00	1698.84	1699.46	1695.48	1695.62	2578	0	0
2022.10.04	05:00:00	1695.65	1697.42	1695.19	1696.33	2164	0	1
2022.10.04	06:00:00	1696.37	1700.40	1695.33	1699.72	3363	0	0
2022.10.04	07:00:00	1699.78	1701.40	1697.46	1699.72	2847	0	0
2022.10.04	08:00:00	1699.72	1704.18	1697.68	1703.20	2965	0	0
2022.10.04	09:00:00	1703.22	1706.84	1701.82	1706.06	4843	0	0
2022.10.04	10:00:00	1706.09	1710.71	1704.94	1708.18	6177	0	0
2022.10.04	11:00:00	1708.14	1710.26	1706.02	1708.89	5201	0	0
2022.10.04	12:00:00	1708.88	1709.92	1705.60	1708.34	5042	0	0
2022.10.04	13:00:00	1708.33	1712.50	1705.86	1706.04	4829	0	0
2022.10.04	14:00:00	1706.03	1706.40	1700.53	1705.90	5483	0	0
2022.10.04	15:00:00	1705.88	1713.22	1704.05	1711.96	6207	0	0
2022.10.04	16:00:00	1711.99	1714.00	1706.34	1709.98	7025	0	0
2022.10.04	17:00:00	1710.26	1722.73	1710.12	1720.70	8140	0	0
2022.10.04	18:00:00	1720.73	1728.88	1720.06	1725.76	6648	0	0
2022.10.04	19:00:00	1725.78	1729.48	1723.00	1723.24	5339	0	0
2022.10.04	20:00:00	1723.26	1723.75	1720.06	1723.57	4717	0	0
2022.10.04	21:00:00	1723.52	1726.15	1722.74	1726.05	3681	0	0
2022.10.04	22:00:00	1725.99	1726.68	1722.72	1724.84	3701	0	0
2022.10.04	23:00:00	1724.86	1726.48	1724.86	1726.34	1154	0	1
2022.10.05	01:00:00	1724.91	1726.24	1724.60	1725.22	735	0	0
2022.10.05	02:00:00	1725.20	1725.70	1723.71	1725.55	983	0	2
2022.10.05	03:00:00	1725.57	1725.70	1721.47	1723.09	2644	0	0
2022.10.05	04:00:00	1723.02	1723.81	1718.58	1720.02	3570	0	0
2022.10.05	05:00:00	1719.97	1721.14	1717.86	1719.78	3110	0	0
2022.10.05	06:00:00	1719.84	1721.40	1718.46	1719.34	2462	0	0
2022.10.05	07:00:00	1719.35	1719.91	1717.55	1718.41	1926	0	0
2022.10.05	08:00:00	1718.41	1722.47	1718.08	1718.50	2756	0	0
2022.10.05	09:00:00	1718.50	1727.82	1717.82	1724.42	3736	0	0
2022.10.05	10:00:00	1724.46	1725.03	1715.10	1716.36	5663	0	0
2022.10.05	11:00:00	1716.40	1716.52	1709.86	1714.78	5436	0	0
2022.10.05	12:00:00	1714.75	1715.20	1706.11	1706.50	4420	0	0
2022.10.05	13:00:00	1706.47	1712.76	1703.15	1712.68	5024	0	0
2022.10.05	14:00:00	1712.74	1713.18	1705.14	1706.26	4887	0	0
2022.10.05	15:00:00	1706.13	1714.15	1704.43	1713.23	6546	0	0
2022.10.05	16:00:00	1713.28	1713.74	1705.66	1708.43	7538	0	0
2022.10.05	17:00:00	1708.43	1711.25	1700.54	1707.22	8874	0	0
2022.10.05	18:00:00	1707.33	1710.23	1706.94	1709.08	6104	0	0
2022.10.05	19:00:00	1709.08	1711.44	1708.00	1708.52	4694	0	0
2022.10.05	20:00:00	1708.49	1714.80	1707.67	1712.94	3984	0	0
2022.10.05	21:00:00	1712.96	1717.50	1712.51	1717.26	4289	0	0
2022.10.05	22:00:00	1717.28	1718.62	1715.84	1716.20	3271	0	0
2022.10.05	23:00:00	1716.40	1717.83	1715.64	1716.25	1297	0	0
2022.10.06	01:00:00	1716.16	1716.61	1714.94	1716.14	749	0	0
2022.10.06	02:00:00	1716.14	1718.86	1716.14	1718.44	919	0	1
2022.10.06	03:00:00	1718.46	1723.53	1718.04	1720.28	3238	0	0
2022.10.06	04:00:00	1720.28	1722.29	1719.32	1721.23	2978	0	0
2022.10.06	05:00:00	1721.23	1722.91	1720.18	1721.79	2565	0	0
2022.10.06	06:00:00	1721.72	1724.27	1721.24	1722.26	2231	0	0
2022.10.06	07:00:00	1722.28	1724.26	1721.26	1723.83	1894	0	0
2022.10.06	08:00:00	1723.86	1725.09	1721.42	1723.24	2344	0	0
2022.10.06	09:00:00	1723.32	1724.53	1721.08	1721.08	4058	0	0
2022.10.06	10:00:00	1721.26	1725.56	1719.76	1724.73	5678	0	0
2022.10.06	11:00:00	1724.68	1724.86	1714.06	1714.14	5566	0	0
2022.10.06	12:00:00	1714.14	1717.51	1713.44	1714.78	4161	0	0
2022.10.06	13:00:00	1714.83	1716.52	1712.84	1713.14	3970	0	0
2022.10.06	14:00:00	1713.18	1716.04	1710.93	1714.93	4853	0	0
2022.10.06	15:00:00	1714.94	1719.65	1714.28	1715.44	5717	0	0
2022.10.06	16:00:00	1715.39	1717.07	1710.30	1713.96	7963	0	0
2022.10.06	17:00:00	1713.90	1714.46	1708.29	1712.03	7991	0	0
2022.10.06	18:00:00	1712.16	1714.38	1708.20	1708.20	6148	0	0
2022.10.06	19:00:00	1708.22	1712.46	1706.95	1711.82	5190	0	0
2022.10.06	20:00:00	1711.86	1713.92	1710.74	1712.31	4022	0	0
2022.10.06	21:00:00	1712.37	1714.40	1710.60	1712.94	3316	0	0
2022.10.06	22:00:00	1712.92	1715.16	1712.72	1714.42	2939	0	0
2022.10.06	23:00:00	1714.42	1714.64	1712.42	1712.49	1003	0	0
2022.10.07	01:00:00	1712.00	1712.02	1710.97	1711.86	657	0	3
2022.10.07	02:00:00	1711.86	1713.02	1711.32	1712.00	948	0	0
2022.10.07	03:00:00	1712.02	1713.50	1710.96	1711.08	2522	0	0
2022.10.07	04:00:00	1711.12	1712.65	1709.62	1710.76	2384	0	0
2022.10.07	05:00:00	1710.60	1713.40	1709.18	1711.75	2161	0	0
2022.10.07	06:00:00	1711.76	1712.64	1709.46	1709.92	2020	0	0
2022.10.07	07:00:00	1709.92	1711.64	1709.44	1709.58	1542	0	0
2022.10.07	08:00:00	1709.68	1713.83	1709.68	1712.95	2167	0	1
2022.10.07	09:00:00	1712.92	1714.08	1708.41	1709.18	4396	0	0
2022.10.07	10:00:00	1709.22	1712.78	1708.90	1710.92	4745	0	0
2022.10.07	11:00:00	1710.92	1713.82	1709.49	1712.30	4252	0	0
2022.10.07	12:00:00	1712.30	1714.82	1711.06	1712.80	3588	0	0
2022.10.07	13:00:00	1712.86	1713.08	1706.27	1708.93	3698	0	0
2022.10.07	14:00:00	1708.93	1710.96	1707.28	1709.18	3495	0	0
2022.10.07	15:00:00	1709.16	1713.34	1690.64	1697.96	8082	0	0
2022.10.07	16:00:00	1697.88	1705.00	1696.08	1698.03	9058	0	0
2022.10.07	17:00:00	1697.88	1704.12	1693.92	1701.88	8164	0	0
2022.10.07	18:00:00	1701.90	1704.23	1699.59	1703.18	6174	0	0
2022.10.07	19:00:00	1703.09	1707.22	1699.41	1699.83	4671	0	0
2022.10.07	20:00:00	1699.79	1702.44	1699.02	1699.94	3540	0	0
2022.10.07	21:00:00	1699.96	1700.54	1696.70	1696.70	3074	0	0
2022.10.07	22:00:00	1696.69	1697.08	1693.28	1695.68	3076	0	0
2022.10.07	23:00:00	1695.51	1695.96	1694.42	1694.80	927	0	0
2022.10.10	01:00:00	1697.03	1699.88	1695.24	1697.50	1332	0	0
2022.10.10	02:00:00	1697.50	1698.26	1695.86	1696.76	1268	0	0
2022.10.10	03:00:00	1696.83	1697.32	1692.88	1694.65	2216	0	0
2022.10.10	04:00:00	1694.66	1696.28	1691.85	1694.08	3937	0	0
2022.10.10	05:00:00	1694.10	1694.34	1691.26	1691.65	2277	0	0
2022.10.10	06:00:00	1691.66	1691.77	1687.20	1688.87	1860	0	0
2022.10.10	07:00:00	1688.86	1689.62	1685.17	1686.72	1710	0	0
2022.10.10	08:00:00	1686.68	1689.40	1685.77	1685.90	2375	0	0
2022.10.10	09:00:00	1685.93	1689.32	1684.78	1685.34	3670	0	0
2022.10.10	10:00:00	1685.30	1688.70	1682.22	1682.83	4690	0	0
2022.10.10	11:00:00	1682.76	1683.78	1680.04	1680.25	4335	0	0
2022.10.10	12:00:00	1680.24	1684.56	1678.06	1680.50	4007	0	0
2022.10.10	13:00:00	1680.46	1681.34	1677.59	1679.28	3633	0	0
2022.10.10	14:00:00	1679.33	1681.66	1674.12	1677.04	4586	0	0
2022.10.10	15:00:00	1677.00	1679.18	1675.12	1677.22	4887	0	0
2022.10.10	16:00:00	1677.20	1678.68	1672.14	1677.01	6195	0	0
2022.10.10	17:00:00	1676.95	1678.54	1665.80	1667.74	7428	0	0
2022.10.10	18:00:00	1667.64	1669.40	1665.70	1666.93	5973	0	0
2022.10.10	19:00:00	1666.92	1668.57	1666.81	1667.86	3693	0	0
2022.10.10	20:00:00	1667.90	1671.66	1667.04	1669.66	4353	0	0
2022.10.10	21:00:00	1669.67	1670.40	1668.24	1669.83	2956	0	0
2022.10.10	22:00:00	1669.81	1670.92	1667.74	1668.98	2993	0	0
2022.10.10	23:00:00	1669.08	1669.27	1667.48	1668.03	884	0	0
2022.10.11	01:00:00	1668.28	1669.10	1667.89	1668.88	580	0	9
2022.10.11	02:00:00	1668.88	1670.27	1668.88	1670.16	789	0	9
2022.10.11	03:00:00	1670.14	1673.00	1668.01	1672.43	2680	0	0
2022.10.11	04:00:00	1672.41	1673.62	1667.38	1668.29	3869	0	0
2022.10.11	05:00:00	1668.14	1668.92	1661.40	1665.36	3464	0	0
2022.10.11	06:00:00	1665.44	1667.13	1664.08	1664.20	2198	0	0
2022.10.11	07:00:00	1664.22	1665.34	1661.98	1663.28	2330	0	0
2022.10.11	08:00:00	1663.28	1666.99	1662.82	1666.58	2416	0	0
2022.10.11	09:00:00	1666.47	1669.68	1665.05	1666.42	4111	0	0
2022.10.11	10:00:00	1666.47	1668.20	1663.83	1664.72	5870	0	0
2022.10.11	11:00:00	1664.64	1669.81	1664.38	1665.72	5240	0	0
2022.10.11	12:00:00	1665.78	1667.14	1662.16	1662.68	4521	0	0
2022.10.11	13:00:00	1662.65	1666.98	1661.02	1666.98	4296	0	0
2022.10.11	14:00:00	1666.93	1670.66	1666.73	1670.24	4945	0	0
2022.10.11	15:00:00	1670.16	1672.97	1668.55	1669.55	6183	0	0
2022.10.11	16:00:00	1669.59	1672.65	1666.76	1667.04	7017	0	0
2022.10.11	17:00:00	1666.95	1671.28	1663.51	1669.44	7774	0	0
2022.10.11	18:00:00	1669.36	1681.78	1669.18	1681.59	6632	0	0
2022.10.11	19:00:00	1681.68	1683.98	1678.98	1680.70	5741	0	0
2022.10.11	20:00:00	1680.74	1681.10	1677.28	1678.28	4246	0	0
2022.10.11	21:00:00	1678.34	1679.14	1666.26	1667.28	4495	0	0
2022.10.11	22:00:00	1667.28	1668.36	1663.82	1666.50	5689	0	0
2022.10.11	23:00:00	1666.45	1667.47	1665.87	1666.10	1175	0	0
2022.10.12	01:00:00	1666.36	1666.76	1665.61	1666.21	640	0	7
2022.10.12	02:00:00	1666.21	1666.21	1663.92	1664.12	882	0	0
2022.10.12	03:00:00	1664.06	1666.61	1661.87	1665.08	3041	0	0
2022.10.12	04:00:00	1664.98	1666.88	1662.54	1663.64	3951	0	0
2022.10.12	05:00:00	1663.54	1664.96	1661.42	1664.92	2763	0	0
2022.10.12	06:00:00	1664.86	1665.88	1663.62	1665.36	2072	0	1
2022.10.12	07:00:00	1665.36	1672.28	1664.78	1668.62	3248	0	0
2022.10.12	08:00:00	1668.65	1670.53	1666.15	1669.63	2609	0	0
2022.10.12	09:00:00	1669.64	1675.43	1668.32	1672.19	4850	0	0
2022.10.12	10:00:00	1672.38	1672.79	1666.64	1669.02	6279	0	0
2022.10.12	11:00:00	1669.04	1673.38	1668.83	1670.07	4937	0	0
2022.10.12	12:00:00	1670.06	1673.06	1668.58	1670.18	4312	0	0
2022.10.12	13:00:00	1670.18	1671.60	1668.22	1669.61	3710	0	0
2022.10.12	14:00:00	1669.63	1671.42	1667.80	1668.52	4325	0	0
2022.10.12	15:00:00	1668.58	1672.45	1664.86	1671.65	6598	0	0
2022.10.12	16:00:00	1671.70	1673.25	1667.24	1670.78	7547	0	0
2022.10.12	17:00:00	1670.90	1672.66	1667.88	1670.16	7543	0	0
2022.10.12	18:00:00	1670.20	1671.06	1667.94	1669.55	5904	0	0
2022.10.12	19:00:00	1669.58	1670.34	1667.72	1669.82	4723	0	0
2022.10.12	20:00:00	1669.84	1672.02	1669.06	1670.93	3819	0	0
2022.10.12	21:00:00	1670.96	1678.28	1670.44	1672.82	6029	0	0
2022.10.12	22:00:00	1672.78	1675.70	1671.72	1675.10	3056	0	0
2022.10.12	23:00:00	1675.06	1675.62	1672.56	1673.12	1134	0	0
2022.10.13	01:00:00	1673.97	1674.40	1673.12	1673.63	638	0	3
2022.10.13	02:00:00	1673.63	1674.79	1673.50	1674.56	624	0	2
2022.10.13	03:00:00	1674.47	1675.44	1672.98	1674.20	2083	0	0
2022.10.13	04:00:00	1674.25	1674.68	1671.69	1672.30	2497	0	0
2022.10.13	05:00:00	1672.20	1672.44	1669.74	1669.96	1939	0	0
2022.10.13	06:00:00	1669.95	1670.09	1669.04	1669.35	1430	0	0
2022.10.13	07:00:00	1669.35	1670.30	1669.09	1670.24	1041	0	3
2022.10.13	08:00:00	1670.27	1671.17	1669.02	1669.03	1824	0	0
2022.10.13	09:00:00	1669.03	1670.88	1667.40	1667.68	3150	0	0
2022.10.13	10:00:00	1667.67	1672.51	1667.05	1672.36	4096	0	0
2022.10.13	11:00:00	1672.38	1675.31	1670.67	1674.96	3812	0	0
2022.10.13	12:00:00	1674.90	1677.96	1674.47	1674.92	4389	0	0
2022.10.13	13:00:00	1674.92	1675.94	1673.36	1674.06	3151	0	0
2022.10.13	14:00:00	1674.08	1682.43	1673.44	1678.79	5692	0	0
2022.10.13	15:00:00	1678.76	1678.92	1644.87	1654.70	9299	0	0
2022.10.13	16:00:00	1654.60	1656.28	1642.44	1648.50	10786	0	0
2022.10.13	17:00:00	1648.66	1651.84	1645.40	1649.10	9537	0	0
2022.10.13	18:00:00	1648.86	1668.59	1648.16	1665.70	9777	0	0
2022.10.13	19:00:00	1665.82	1668.67	1663.02	1665.75	6826	0	0
2022.10.13	20:00:00	1665.75	1672.56	1665.58	1671.52	6015	0	0
2022.10.13	21:00:00	1671.54	1671.54	1666.68	1667.30	4624	0	0
2022.10.13	22:00:00	1667.24	1667.84	1663.68	1664.00	4016	0	0
2022.10.13	23:00:00	1663.84	1666.65	1663.41	1666.19	1177	0	0
2022.10.14	01:00:00	1666.32	1666.33	1665.08	1665.64	776	0	7
2022.10.14	02:00:00	1665.64	1665.64	1662.96	1663.52	1237	0	0
2022.10.14	03:00:00	1663.34	1664.98	1661.61	1661.80	2613	0	0
2022.10.14	04:00:00	1661.75	1668.52	1659.04	1668.02	4245	0	0
2022.10.14	05:00:00	1668.03	1670.28	1667.04	1668.32	3210	0	0
2022.10.14	06:00:00	1668.34	1670.30	1666.58	1669.08	2432	0	0
2022.10.14	07:00:00	1669.08	1669.32	1666.54	1667.64	1894	0	0
2022.10.14	08:00:00	1667.62	1670.67	1666.68	1668.39	2669	0	0
2022.10.14	09:00:00	1668.34	1671.72	1668.18	1669.66	4734	0	0
2022.10.14	10:00:00	1669.64	1670.40	1663.66	1667.08	5674	0	0
2022.10.14	11:00:00	1667.07	1667.18	1660.52	1660.72	4928	0	0
2022.10.14	12:00:00	1660.70	1660.70	1650.30	1654.02	5639	0	0
2022.10.14	13:00:00	1653.96	1657.81	1652.71	1655.91	5922	0	0
2022.10.14	14:00:00	1655.94	1660.37	1654.54	1654.94	5059	0	0
2022.10.14	15:00:00	1654.94	1663.28	1651.95	1663.28	6895	0	0
2022.10.14	16:00:00	1663.38	1663.97	1649.53	1650.69	9176	0	0
2022.10.14	17:00:00	1648.56	1652.67	1645.34	1649.19	9586	0	0
2022.10.14	18:00:00	1649.27	1651.57	1644.77	1644.77	6843	0	0
2022.10.14	19:00:00	1644.78	1648.88	1641.37	1643.86	6239	0	0
2022.10.14	20:00:00	1643.93	1645.38	1640.61	1645.26	4039	0	0
2022.10.14	21:00:00	1645.32	1645.38	1641.32	1642.32	3869	0	0
2022.10.14	22:00:00	1642.36	1643.50	1640.22	1642.94	3737	0	0
2022.10.14	23:00:00	1642.88	1644.76	1642.72	1644.29	1155	0	2
2022.10.17	01:00:00	1646.04	1647.18	1644.13	1645.48	1257	0	3
2022.10.17	02:00:00	1645.48	1647.71	1645.24	1647.56	1699	0	0
2022.10.17	03:00:00	1647.52	1649.04	1646.35	1648.28	2556	0	0
2022.10.17	04:00:00	1648.38	1652.70	1646.78	1652.06	3184	0	0
2022.10.17	05:00:00	1652.05	1652.58	1649.65	1650.44	2253	0	0
2022.10.17	06:00:00	1650.44	1650.96	1649.33	1650.18	1571	0	0
2022.10.17	07:00:00	1650.20	1650.40	1648.37	1649.54	1637	0	0
2022.10.17	08:00:00	1649.54	1654.16	1649.26	1653.81	2787	0	0
2022.10.17	09:00:00	1653.84	1653.84	1648.60	1649.84	3972	0	0
2022.10.17	10:00:00	1649.82	1657.47	1649.78	1655.98	6119	0	0
2022.10.17	11:00:00	1655.90	1657.23	1652.95	1655.36	4876	0	0
2022.10.17	12:00:00	1655.36	1657.99	1654.64	1656.98	4136	0	0
2022.10.17	13:00:00	1656.98	1660.62	1654.90	1657.12	4684	0	0
2022.10.17	14:00:00	1657.12	1658.55	1656.17	1658.01	4180	0	0
2022.10.17	15:00:00	1658.06	1668.23	1657.08	1666.60	6634	0	0
2022.10.17	16:00:00	1666.64	1668.42	1663.96	1665.03	7117	0	0
2022.10.17	17:00:00	1665.04	1665.20	1660.98	1661.88	6812	0	0
2022.10.17	18:00:00	1661.90	1663.86	1659.80	1663.37	5128	0	0
2022.10.17	19:00:00	1663.34	1663.46	1657.29	1657.42	4278	0	0
2022.10.17	20:00:00	1657.42	1660.02	1651.90	1652.87	4190	0	0
2022.10.17	21:00:00	1652.87	1653.46	1649.60	1649.74	3159	0	0
2022.10.17	22:00:00	1649.76	1650.42	1646.80	1647.98	3187	0	0
2022.10.17	23:00:00	1647.97	1650.94	1647.80	1650.57	1182	0	0
2022.10.18	01:00:00	1650.52	1651.52	1649.72	1650.63	870	0	0
2022.10.18	02:00:00	1650.62	1651.42	1649.86	1650.72	988	0	0
2022.10.18	03:00:00	1650.73	1652.30	1650.04	1652.17	2211	0	0
2022.10.18	04:00:00	1652.17	1653.55	1650.47	1651.16	2962	0	0
2022.10.18	05:00:00	1651.16	1651.28	1648.98	1649.55	2283	0	3
2022.10.18	06:00:00	1649.55	1653.00	1649.06	1652.49	2234	0	0
2022.10.18	07:00:00	1652.52	1660.86	1652.44	1659.39	3377	0	0
2022.10.18	08:00:00	1659.44	1660.88	1656.36	1656.59	3138	0	0
2022.10.18	09:00:00	1656.59	1656.83	1653.33	1655.14	3930	0	0
2022.10.18	10:00:00	1655.14	1657.04	1651.34	1656.40	5319	0	0
2022.10.18	11:00:00	1656.36	1657.56	1649.84	1649.96	4943	0	0
2022.10.18	12:00:00	1649.96	1653.52	1648.65	1652.01	5581	0	0
2022.10.18	13:00:00	1651.97	1653.56	1650.28	1651.27	4131	0	0
2022.10.18	14:00:00	1651.30	1654.13	1651.10	1652.88	4533	0	0
2022.10.18	15:00:00	1652.93	1657.38	1652.14	1656.44	5430	0	0
2022.10.18	16:00:00	1656.44	1656.76	1651.64	1652.02	6861	0	0
2022.10.18	17:00:00	1652.08	1654.47	1648.63	1652.62	6918	0	0
2022.10.18	18:00:00	1652.61	1652.88	1645.86	1649.80	6053	0	0
2022.10.18	19:00:00	1649.74	1652.33	1648.98	1650.30	4347	0	0
2022.10.18	20:00:00	1650.28	1652.79	1648.38	1651.88	4598	0	0
2022.10.18	21:00:00	1651.88	1652.50	1648.26	1650.30	3917	0	5
2022.10.18	22:00:00	1650.30	1651.70	1649.25	1651.44	3261	0	0
2022.10.18	23:00:00	1651.38	1652.14	1650.76	1651.92	1214	0	6
2022.10.19	01:00:00	1652.08	1652.75	1651.88	1652.64	653	0	7
2022.10.19	02:00:00	1652.64	1654.45	1651.67	1652.42	1156	0	6
2022.10.19	03:00:00	1652.42	1653.46	1651.00	1653.10	2314	0	1
2022.10.19	04:00:00	1653.07	1653.42	1650.66	1652.11	2648	0	5
2022.10.19	05:00:00	1652.11	1652.74	1649.60	1649.83	2190	0	1
2022.10.19	06:00:00	1649.84	1650.80	1649.14	1649.33	1653	0	0
2022.10.19	07:00:00	1649.32	1649.54	1645.70	1646.36	1806	0	2
2022.10.19	08:00:00	1646.36	1647.89	1645.06	1646.93	2177	0	0
2022.10.19	09:00:00	1646.86	1646.96	1639.86	1640.96	4263	0	0
2022.10.19	10:00:00	1640.96	1647.06	1637.74	1644.72	5780	0	0
2022.10.19	11:00:00	1644.77	1644.82	1639.20	1640.82	5153	0	0
2022.10.19	12:00:00	1640.82	1642.20	1639.17	1642.06	4166	0	0
2022.10.19	13:00:00	1641.98	1642.11	1632.72	1633.14	4886	0	0
2022.10.19	14:00:00	1633.15	1635.68	1631.86	1635.28	5161	0	0
2022.10.19	15:00:00	1635.23	1636.74	1630.46	1634.90	6714	0	0
2022.10.19	16:00:00	1634.94	1637.52	1631.39	1633.57	7516	0	0
2022.10.19	17:00:00	1633.52	1637.77	1631.44	1633.90	7162	0	0
2022.10.19	18:00:00	1633.76	1635.79	1630.47	1630.65	5367	0	0
2022.10.19	19:00:00	1630.68	1631.28	1628.39	1629.66	4550	0	0
2022.10.19	20:00:00	1629.66	1630.38	1627.92	1628.48	4446	0	0
2022.10.19	21:00:00	1628.42	1629.50	1627.84	1628.30	3292	0	0
2022.10.19	22:00:00	1628.30	1629.92	1627.74	1629.55	3221	0	0
2022.10.19	23:00:00	1629.46	1629.50	1628.58	1629.01	1399	0	4
2022.10.20	01:00:00	1629.30	1630.42	1627.92	1628.06	860	0	0
2022.10.20	02:00:00	1628.03	1628.30	1626.51	1627.18	950	0	8
2022.10.20	03:00:00	1627.12	1629.44	1626.00	1628.50	2457	0	4
2022.10.20	04:00:00	1628.47	1628.70	1624.12	1624.72	3272	0	5
2022.10.20	05:00:00	1624.74	1626.73	1622.52	1626.58	2732	0	1
2022.10.20	06:00:00	1626.50	1627.10	1625.22	1626.28	1772	0	2
2022.10.20	07:00:00	1626.26	1632.94	1625.18	1632.92	3082	0	0
2022.10.20	08:00:00	1632.86	1635.08	1631.52	1632.32	3604	0	9
2022.10.20	09:00:00	1632.20	1632.21	1628.67	1629.94	3993	0	0
2022.10.20	10:00:00	1629.90	1634.15	1627.08	1632.76	5683	0	0
2022.10.20	11:00:00	1632.92	1633.43	1628.75	1629.24	4472	0	0
2022.10.20	12:00:00	1629.32	1636.02	1629.32	1634.90	4326	0	0
2022.10.20	13:00:00	1634.89	1638.92	1632.88	1638.02	4601	0	0
2022.10.20	14:00:00	1637.93	1639.25	1635.39	1637.39	5043	0	0
2022.10.20	15:00:00	1637.20	1640.04	1631.91	1632.66	7301	0	0
2022.10.20	16:00:00	1632.66	1634.60	1630.43	1632.70	7358	0	0
2022.10.20	17:00:00	1632.61	1645.14	1632.58	1644.84	7774	0	0
2022.10.20	18:00:00	1644.88	1645.62	1640.52	1641.34	5594	0	0
2022.10.20	19:00:00	1641.35	1641.49	1635.13	1636.24	4661	0	0
2022.10.20	20:00:00	1636.22	1636.28	1629.61	1630.94	4569	0	0
2022.10.20	21:00:00	1630.93	1631.25	1628.20	1628.68	4117	0	0
2022.10.20	22:00:00	1628.69	1629.30	1624.80	1626.97	3765	0	0
2022.10.20	23:00:00	1627.00	1628.32	1626.48	1628.03	1424	0	1
2022.10.21	01:00:00	1628.20	1628.49	1626.48	1626.75	800	0	5
2022.10.21	02:00:00	1626.94	1627.24	1625.36	1626.96	1040	0	8
2022.10.21	03:00:00	1627.02	1627.62	1625.18	1626.86	2115	0	7
2022.10.21	04:00:00	1626.96	1628.32	1625.85	1627.15	2970	0	3
2022.10.21	05:00:00	1627.08	1627.30	1625.36	1625.67	2283	0	5
2022.10.21	06:00:00	1625.64	1626.94	1620.72	1621.64	2456	0	5
2022.10.21	07:00:00	1621.64	1622.69	1620.29	1621.91	2126	0	2
2022.10.21	08:00:00	1621.90	1623.05	1619.86	1621.37	2287	0	3
2022.10.21	09:00:00	1621.36	1622.84	1619.84	1621.11	3711	0	2
2022.10.21	10:00:00	1621.14	1627.22	1617.26	1623.78	5335	0	0
2022.10.21	11:00:00	1623.69	1623.69	1619.24	1620.64	4815	0	0
2022.10.21	12:00:00	1620.70	1625.90	1620.54	1625.42	4763	0	0
2022.10.21	13:00:00	1625.38	1627.02	1624.11	1625.18	4518	0	0
2022.10.21	14:00:00	1625.18	1628.08	1622.97	1623.16	5058	0	0
2022.10.21	15:00:00	1623.16	1633.49	1619.18	1631.32	7272	0	0
2022.10.21	16:00:00	1631.24	1643.08	1629.32	1642.64	10744	0	0
2022.10.21	17:00:00	1642.83	1644.74	1634.43	1639.34	10128	0	0
2022.10.21	18:00:00	1639.40	1651.00	1636.54	1650.88	10305	0	0
2022.10.21	19:00:00	1650.89	1654.02	1647.44	1651.50	8129	0	0
2022.10.21	20:00:00	1651.54	1654.46	1650.80	1651.92	5430	0	0
2022.10.21	21:00:00	1651.96	1654.78	1651.14	1653.80	4737	0	0
2022.10.21	22:00:00	1653.96	1657.14	1653.12	1655.27	3878	0	1
2022.10.21	23:00:00	1655.16	1657.77	1654.04	1657.33	1554	0	9
2022.10.24	01:00:00	1661.34	1663.42	1657.30	1659.22	3589	0	0
2022.10.24	02:00:00	1659.22	1670.90	1656.60	1661.21	4933	0	0
2022.10.24	03:00:00	1660.96	1663.35	1656.46	1656.98	4541	0	0
2022.10.24	04:00:00	1656.97	1657.18	1653.74	1653.79	4151	0	2
2022.10.24	05:00:00	1653.83	1656.32	1651.92	1655.76	3089	0	3
2022.10.24	06:00:00	1655.82	1655.92	1653.46	1654.04	2080	0	1
2022.10.24	07:00:00	1654.04	1658.60	1653.88	1658.16	1935	0	5
2022.10.24	08:00:00	1658.06	1658.70	1654.02	1654.52	2544	0	0
2022.10.24	09:00:00	1654.47	1657.39	1653.76	1655.24	4652	0	0
2022.10.24	10:00:00	1655.30	1658.36	1648.90	1649.32	6389	0	0
2022.10.24	11:00:00	1649.32	1650.08	1644.42	1647.82	6364	0	0
2022.10.24	12:00:00	1647.82	1650.02	1645.48	1649.37	5099	0	0
2022.10.24	13:00:00	1649.43	1650.37	1646.71	1648.99	5074	0	0
2022.10.24	14:00:00	1648.93	1652.43	1647.27	1650.13	5899	0	0
2022.10.24	15:00:00	1650.10	1651.49	1647.12	1649.19	7209	0	0
2022.10.24	16:00:00	1649.27	1654.51	1644.83	1651.43	8567	0	0
2022.10.24	17:00:00	1651.52	1651.89	1643.97	1648.12	9429	0	0
2022.10.24	18:00:00	1648.13	1651.99	1645.76	1651.85	7212	0	0
2022.10.24	19:00:00	1651.87	1652.70	1649.68	1650.58	5336	0	0
2022.10.24	20:00:00	1650.63	1650.89	1649.13	1649.27	3458	0	0
2022.10.24	21:00:00	1649.32	1650.86	1647.82	1650.86	3013	0	0
2022.10.24	22:00:00	1650.84	1652.10	1649.20	1650.40	2959	0	0
